spectrum_index,density_score,group_label
548,0.4345071799723076,0
549,0.5605848756608882,0
550,0.37994966674968367,0
551,0.15861077618956645,0
552,0.19154545832510395,0
553,0.507256789872918,0
554,0.4222797707583715,0
555,0.1685695533237039,0
556,0.5350195798955465,0
557,0.2859911465358652,0
558,0.37138344980106613,0
559,0.2143759551439429,0
560,0.17554150335737922,0
561,0.18642490540132922,0
562,0.2051021952510596,0
563,0.2333230047824467,0
564,0.4081005870321348,0
565,0.4791865815820632,0
566,0.459571497841825,0
567,0.4705303672496503,0
568,0.4732227250309953,0
569,0.4091477399152246,0
570,0.5210309314413737,0
571,0.3979465170941505,0
572,0.5682137766586015,0
573,0.42977236923189355,0
574,0.5928252370450643,0
575,0.3754788709522346,0
576,0.3728767623250863,0
577,0.5367648438315639,0
578,0.38055800567507503,0
579,0.4281814067411337,0
580,0.1623596641982793,0
581,0.15534846824919307,0
582,0.4882324259309408,0
583,0.15555739280139094,0
584,0.2145705891188162,0
585,0.20748391999916813,0
586,0.36891492375941426,0
587,0.19284712785551458,0
588,0.35770874052197044,0
589,0.20167084833285784,0
590,0.3629778144290913,0
591,0.265806959449873,0
592,0.6553088859068993,0
593,0.17201461704943544,0
594,0.377473102085988,0
595,0.3860930720725757,0
596,0.3519534336757548,0
597,0.5468208394979308,0
598,0.4474905404592975,0
599,0.4573288757866987,0
600,0.3670523940867402,0
601,0.4664831072645591,0
602,0.3840142095101633,0
603,0.14552442340421587,0
604,0.17810332853712138,0
605,0.19090078769495925,0
606,0.20139761930119418,0
607,0.1365791460336064,0
608,0.1738520700890234,0
609,0.20738352686622027,0
610,0.4197350331937162,0
611,0.5352577667017256,0
612,0.20718515843773758,0
613,0.573101154781739,0
614,0.44739751148851725,0
615,0.1717933390564139,0
616,0.1559624372099612,0
617,0.18374619419075547,0
618,0.3684661678092404,0
619,0.14836666438579182,0
620,0.37565727757831,0
621,0.47032046136506056,0
622,0.4822561180545478,0
623,0.4281627361882865,0
624,0.527340308326254,0
625,0.45013764692349784,0
626,0.41353546028435567,0
627,0.4013995483443536,0
628,0.35398553335432115,0
629,0.31143748641504415,0
630,0.40214960518655235,0
631,0.3836298933881625,0
632,0.18676287056685068,0
633,0.1430743410401515,0
634,0.14956059152239756,0
635,0.18269776499119694,0
636,0.13019789042306668,0
637,0.19959877367863887,0
638,0.19086360550185397,0
639,0.1456316427164884,0
640,0.3251124624270987,0
641,0.1556783901244847,0
642,1.002233679318241,0
643,0.5552622275429157,0
644,0.5758471829370696,0
645,0.5680943173549696,0
646,0.3319606691367161,0
647,0.4039949177000443,0
648,0.3601317474924103,0
649,0.9172931329412536,0
650,0.5288538397938412,0
651,0.1557530463035767,0
652,0.14343684306694715,0
653,0.15939955552409515,0
654,0.16174349721615808,0
655,0.3421344410714161,0
656,0.28344855497431937,0
657,0.4946152199324826,0
658,0.5046101045192668,0
659,0.1339469545528441,0
660,0.15304803874980127,0
661,0.40920796158926004,0
662,0.5039501741623011,0
663,0.4544949193664821,0
664,0.4585176544925242,0
665,0.32619908672742187,0
666,0.35881814008197893,0
667,0.3366599842550224,0
668,0.4582253555131033,0
669,0.41109869159436535,0
670,0.4901800153799486,0
671,0.4744839869952166,0
672,0.451517806398267,0
673,0.3680567773743448,0
674,0.5813227765894141,0
675,0.22318368835981883,0
676,0.44861999213089426,0
677,0.4489140489675894,0
678,0.501567844962529,0
679,0.40134979060154663,0
680,0.4039735518402806,0
681,0.5196394838039623,0
682,0.35914824055334554,0
683,0.3739296126830014,0
684,0.3847625691646362,0
685,0.39645862580848856,0
686,0.7484084002379316,0
687,0.3919866868764117,0
688,0.5645763386642861,0
689,0.39345426606717365,0
690,0.4943733044940734,0
691,0.6065732473700759,0
692,0.36674045581126885,0
693,0.4333262677550033,0
694,0.3578995047171516,0
695,0.18987153419140657,0
696,0.2000274886714149,0
697,0.21564165590875825,0
698,0.2983623194365683,0
699,0.45164561558219496,0
700,0.41560616660944977,0
701,0.18926856943873313,0
702,0.33764425522691915,0
703,0.41986762495256813,0
704,0.38481353630760834,0
705,0.4726327790425385,0
